WB_id,module
WBGene00015284,1
WBGene00004890,1
WBGene00021897,1
WBGene00001761,1
WBGene00011940,1
WBGene00014206,1
WBGene00009983,1
WBGene00006615,1
WBGene00004963,1
WBGene00019764,1
WBGene00022801,1
WBGene00000982,1
WBGene00044707,1
WBGene00016087,1
WBGene00008301,1
WBGene00014210,1
WBGene00017530,1
WBGene00005931,1
WBGene00015887,1
WBGene00044403,1
WBGene00020901,1
WBGene00016162,1
WBGene00004001,1
WBGene00000212,1
WBGene00007240,1
WBGene00021683,1
WBGene00009554,1
WBGene00005893,1
WBGene00015291,1
WBGene00016809,1
WBGene00019225,1
WBGene00016977,3
WBGene00006887,2
WBGene00011564,1
WBGene00000074,1
WBGene00011255,1
WBGene00015188,3
WBGene00015373,1
WBGene00013564,1
WBGene00015890,1
WBGene00003767,1
WBGene00016817,1
WBGene00009256,1
WBGene00015799,1
WBGene00019355,1
WBGene00013101,2
WBGene00206354,1
WBGene00012688,1
WBGene00007134,1
WBGene00044401,1
WBGene00004323,1
WBGene00015172,1
WBGene00019265,3
WBGene00018467,1
WBGene00009137,1
WBGene00001488,1
WBGene00011832,1
WBGene00007658,1
WBGene00016585,1
WBGene00000472,1
WBGene00022548,1
WBGene00019073,1
WBGene00007656,1
WBGene00021526,1
WBGene00022848,1
WBGene00015454,1
WBGene00017957,1
WBGene00164973,1
WBGene00001687,1
WBGene00044759,1
WBGene00012546,3
WBGene00019249,1
WBGene00005652,1
WBGene00007067,3
WBGene00012885,3
WBGene00021492,1
WBGene00271605,1
WBGene00006730,1
WBGene00021709,1
WBGene00017032,1
WBGene00008342,1
WBGene00016048,1
WBGene00006423,1
WBGene00007867,1
WBGene00017441,1
WBGene00004197,1
WBGene00021860,1
WBGene00005001,2
WBGene00001906,1
WBGene00011668,1
WBGene00020402,1
WBGene00009061,1
WBGene00016201,1
WBGene00010964,2
WBGene00001939,1
WBGene00003064,3
WBGene00001451,1
WBGene00012530,1
WBGene00009617,1
WBGene00011212,1
WBGene00008484,1
WBGene00004005,1
WBGene00001879,1
WBGene00007558,1
WBGene00016756,1
WBGene00020029,1
WBGene00004238,1
WBGene00020726,1
WBGene00004405,1
WBGene00016292,1
WBGene00020249,3
WBGene00019029,1
WBGene00007866,1
WBGene00007657,1
WBGene00019058,1
WBGene00002717,1
WBGene00012149,1
WBGene00016409,1
WBGene00010960,2
WBGene00009413,1
WBGene00045416,1
WBGene00015224,1
WBGene00002223,1
WBGene00016939,1
WBGene00012910,1
WBGene00018839,1
WBGene00007591,1
WBGene00077757,1
WBGene00008948,1
WBGene00016217,1
WBGene00012042,1
WBGene00015226,1
WBGene00206384,1
WBGene00000049,1
WBGene00002260,1
WBGene00021749,1
WBGene00044014,1
WBGene00018715,1
WBGene00206373,1
WBGene00020155,3
WBGene00004930,1
WBGene00002344,1
WBGene00044574,1
WBGene00001876,1
WBGene00019314,1
WBGene00044067,1
WBGene00010206,1
WBGene00017268,3
WBGene00007659,1
WBGene00006463,1
WBGene00018424,1
WBGene00007906,1
WBGene00194928,1
WBGene00001760,1
WBGene00009165,1
WBGene00016403,3
WBGene00006667,1
WBGene00012973,1
WBGene00004218,1
WBGene00015185,1
WBGene00011437,1
WBGene00000068,1
WBGene00013281,1
WBGene00044772,1
WBGene00023451,1
WBGene00011235,1
WBGene00009898,1
WBGene00007056,1
WBGene00194869,3
WBGene00270320,1
WBGene00011510,1
WBGene00020156,1
WBGene00008199,1
WBGene00044416,1
WBGene00008575,1
WBGene00022572,1
WBGene00016096,1
WBGene00008050,1
WBGene00000069,1
WBGene00010902,1
WBGene00015143,1
WBGene00013417,1
WBGene00017867,1
WBGene00006493,1
WBGene00019725,1
WBGene00011076,1
WBGene00019472,3
WBGene00016092,3
WBGene00006944,1
WBGene00009394,1
WBGene00044291,1
WBGene00017125,1
WBGene00018113,1
WBGene00008452,1
WBGene00013497,1
WBGene00009157,1
WBGene00001494,1
WBGene00015080,1
WBGene00004804,1
WBGene00045401,1
WBGene00012101,1
WBGene00010516,1
WBGene00016559,1
WBGene00044382,1
WBGene00017751,1
WBGene00017379,1
WBGene00004311,1
WBGene00017080,1
WBGene00022490,1
WBGene00004796,1
WBGene00010637,1
WBGene00020589,1
WBGene00015790,1
WBGene00012324,1
WBGene00017071,1
WBGene00019664,1
WBGene00020346,1
WBGene00010965,1
WBGene00022518,1
WBGene00009056,1
WBGene00007317,1
WBGene00023497,1
WBGene00016364,3
WBGene00007662,1
WBGene00006483,1
WBGene00008858,1
WBGene00010471,1
WBGene00002976,3
WBGene00022365,1
WBGene00003170,1
WBGene00006369,1
WBGene00008819,1
WBGene00001881,1
WBGene00195165,1
WBGene00000968,1
WBGene00016034,1
WBGene00045048,1
WBGene00007991,1
WBGene00012726,1
WBGene00008654,1
WBGene00012744,1
WBGene00017121,1
WBGene00007655,1
WBGene00007353,1
WBGene00001780,1
WBGene00044316,1
WBGene00022093,1
WBGene00007010,1
WBGene00010959,2
WBGene00003565,1
WBGene00006407,1
WBGene00010830,1
WBGene00009215,1
WBGene00000822,1
WBGene00001922,1
WBGene00001046,1
WBGene00011774,1
WBGene00009397,1
WBGene00012967,1
WBGene00012857,1
WBGene00003717,1
WBGene00011611,1
WBGene00044207,1
WBGene00235158,1
WBGene00020048,1
WBGene00021043,1
WBGene00022194,1
WBGene00010962,1
WBGene00003507,1
WBGene00006064,1
WBGene00013597,1
WBGene00000451,1
WBGene00005342,1
WBGene00021008,1
WBGene00003377,1
WBGene00001854,1
WBGene00017641,1
WBGene00003397,1
WBGene00004900,2
WBGene00011474,1
WBGene00000190,1
WBGene00021983,1
WBGene00010148,1
WBGene00015509,1
WBGene00004048,1
WBGene00005110,1
WBGene00018174,1
WBGene00194646,1
WBGene00008267,1
WBGene00018591,1
WBGene00015309,1
WBGene00001940,1
WBGene00020009,1
WBGene00005582,1
WBGene00006513,1
WBGene00012239,1
WBGene00022346,1
WBGene00010503,1
WBGene00010605,1
WBGene00019057,1
WBGene00015514,1
WBGene00235113,1
WBGene00013746,1
WBGene00013917,1
WBGene00013215,1
WBGene00016159,1
WBGene00003868,1
WBGene00022015,3
WBGene00014214,1
WBGene00018692,1
WBGene00012168,1
WBGene00016739,1
WBGene00010006,1
WBGene00003769,1
WBGene00011830,1
WBGene00013540,1
WBGene00022756,1
WBGene00014115,1
WBGene00022469,1
WBGene00001921,1
WBGene00012505,1
WBGene00013559,1
WBGene00045365,1
WBGene00006979,1
WBGene00009114,1
WBGene00021814,1
WBGene00004149,1
WBGene00020626,1
WBGene00019986,1
WBGene00011841,1
WBGene00021556,1
WBGene00018594,1
WBGene00194908,1
WBGene00003094,1
WBGene00011282,1
WBGene00010326,1
WBGene00000137,1
WBGene00015828,1
WBGene00006780,1
WBGene00009552,1
WBGene00000279,1
WBGene00007942,1
WBGene00006876,1
WBGene00006754,1
WBGene00022067,1
WBGene00015794,1
WBGene00000929,1
WBGene00014108,1
WBGene00003099,1
WBGene00003396,1
WBGene00008486,1
WBGene00010280,1
WBGene00012279,1
WBGene00006633,1
WBGene00015483,3
WBGene00019367,1
WBGene00006751,1
WBGene00007358,1
WBGene00013604,1
WBGene00044201,1
WBGene00010821,1
WBGene00020797,1
WBGene00006504,1
WBGene00018353,1
WBGene00022691,1
WBGene00014243,1
WBGene00001773,1
WBGene00010558,1
WBGene00045419,1
WBGene00006718,1
WBGene00016595,1
WBGene00003714,1
WBGene00011130,1
WBGene00015382,1
WBGene00019579,1
WBGene00022664,3
WBGene00020003,1
WBGene00000478,1
WBGene00007094,1
WBGene00007324,1
WBGene00010901,1
WBGene00021590,1
WBGene00017947,1
WBGene00015693,1
WBGene00017024,1
WBGene00009311,1
WBGene00000564,1
WBGene00001764,1
WBGene00219420,1
WBGene00017645,1
WBGene00021566,1
WBGene00013752,1
WBGene00014092,1
WBGene00005585,1
WBGene00001931,1
WBGene00019465,1
WBGene00016150,1
WBGene00001880,1
WBGene00020612,1
WBGene00003385,1
WBGene00001491,1
WBGene00000972,1
WBGene00001536,1
WBGene00006975,1
WBGene00015378,1
WBGene00002191,1
WBGene00003862,1
WBGene00003828,1
WBGene00018986,1
WBGene00022240,1
WBGene00020820,1
WBGene00000439,1
WBGene00009825,1
WBGene00005925,1
WBGene00006588,1
WBGene00044028,1
WBGene00020137,1
WBGene00016517,1
WBGene00015455,1
WBGene00021928,1
WBGene00008170,1
WBGene00019393,1
WBGene00044132,1
WBGene00019268,1
WBGene00012125,1
WBGene00005712,1
WBGene00015190,1
WBGene00000442,1
WBGene00009216,1
WBGene00011105,1
WBGene00020151,1
WBGene00002137,1
WBGene00019580,1
WBGene00014254,1
WBGene00020143,1
WBGene00003474,1
WBGene00001787,1
WBGene00022062,1
WBGene00010970,1
WBGene00005671,3
WBGene00016571,1
WBGene00009971,1
WBGene00020360,1
WBGene00011860,1
WBGene00012023,1
WBGene00009774,1
WBGene00010840,1
WBGene00008922,1
WBGene00017688,1
WBGene00016998,1
WBGene00008985,1
WBGene00011708,1
WBGene00013289,1
WBGene00021066,1
WBGene00007661,1
WBGene00045253,1
WBGene00007819,1
WBGene00000150,1
WBGene00008993,1
WBGene00010411,1
WBGene00009124,1
WBGene00004999,1
WBGene00000114,1
